osm_id,osm_type,health_facility_type,access,staff_count_nurses,operator_type,toilets_disposal,health_facility_bed,opening_hours,operator,medical_system_western,status,toilets_handwashing,health_facility_level,staff_count_doctors,name,amenity,longitude,latitude,geom_type
1316400654,ways_poly,,,,,,,,,,,,,,مستشفى دلة العارض,hospital,46.6425259448189,24.8597307484473,POLYGON
221638265,ways_poly,,,,,,,,,,,,,,,hospital,46.7801875172115,24.5929010068916,POLYGON
962491325,ways_poly,,,,,,,,,,,,,,PMO Hospital,hospital,46.8811704245476,24.7517751568827,POLYGON
704711941,ways_poly,,,,,,,,,,,,,,المستشفى العسكري بالقصيم,hospital,43.7549497819917,26.3199385393102,POLYGON
331445773,ways_poly,,,,,,,,,,,,,,مستشفى النقاهة,hospital,46.8105465832956,24.5844793505523,POLYGON
1064906072,ways_poly,,,,,,,,,,,,,,,hospital,43.9171596065936,26.090050179962,POLYGON
512717666,ways_poly,,,,,,,,,,,,,,صيدلية القصر الطبي,pharmacy,42.6594273169419,26.0605200250431,POLYGON
1367163489,ways_poly,,,,,,,,,,,,,,مجمع دار الصحه الطبي العام,hospital,43.4907750460005,25.8963642227367,POLYGON
966848923,ways_poly,,,,,,,,,,,,,,مستشفى القوارة العام,hospital,43.4802983955103,26.7513879807327,POLYGON
704710435,ways_poly,,,,military,,,,الحرس الوطني,,,,,,مركز الرعاية الصحية الأولية للحرس الوطني,hospital,43.7810028624902,26.3514833388574,POLYGON
1304867545,ways_poly,,,,,,,,,,,,,,صيدلية النهدي,pharmacy,46.6887693336402,24.773902403961,POLYGON
851106044,ways_poly,,,,,,,,,,,,,,,hospital,44.7398779736121,20.4552581650866,POLYGON
846678710,ways_poly,,,,,,,24/7,,,,,,,صيدلية ليمون,pharmacy,46.5793494546458,24.7455617782842,POLYGON
38548469,ways_poly,,,,,,,,,,,,,,مستشفى الملك خالد التخصصي للعيون,hospital,46.6373320428886,24.6941696670264,POLYGON
333381672,ways_poly,,,,,,,,,,,,,,Al Quwayiyah Hospital,hospital,45.3208128072842,24.0829086334752,POLYGON
331324750,ways_poly,,,,,,,,,,,,,,,hospital,46.5844067578849,24.9303180860009,POLYGON
767760984,ways_poly,,,,,,,,,,,,,,مستشفى حوطة سدير الجديد,hospital,45.6577930301805,25.5963741183017,POLYGON
333410002,ways_poly,,,,,,,,,,,,,,King Abdullah Hospital,hospital,45.5121164800536,23.5413632434894,POLYGON
284371406,ways_poly,,,,,,,,,,,,,,مستشفى ثادق العام,hospital,45.8656122117344,25.2728896385815,POLYGON
336162187,ways_poly,,,,,,,,,,,,,,مستشفى الملك خالد,hospital,47.3013978148433,24.1412788632172,POLYGON
133795299,ways_poly,,,,,,,,,,,,,,وحدة العناية المركزة - مستشفى الملك خالد الجامعي,hospital,46.6227181198261,24.7140519525746,POLYGON
332292458,ways_poly,,,,,,,,,,,,,,مستشفى عرقة,hospital,46.5847139785193,24.6927085143132,POLYGON
53348078,ways_poly,,,,,,,,,,,,,,رعاية الرياض,hospital,46.7801822893613,24.7009723318879,POLYGON
675656214,ways_poly,,,,,,,,,,,,,,صيدلية الدواء,pharmacy,46.5747477880398,24.6533563544677,POLYGON
53447208,ways_poly,,,,,,,,,,,,,,مستشفى الملك فيصل التخصصي,hospital,46.6744322058738,24.6717231910583,POLYGON
951769196,ways_poly,,,,,,,,,,,,,,,clinic,46.7441907548571,24.7704950421658,POLYGON
223398037,ways_poly,,,,,,,,,,,,,,مدينة الملك سعود الطبية,hospital,46.6903805353554,24.6280906461105,POLYGON
1307049345,ways_poly,,,,,,,,,,,,,,مستشفى الملك عبدالعزيز الجامعي,hospital,46.7190779179715,24.6609480673241,POLYGON
336162186,ways_poly,,,,,,,,,,,,,,,hospital,47.2849894070135,24.1222177340547,POLYGON
661218225,ways_poly,,,,,,,,,,,,,,مركز الرعاية الصحية الأولية حي العريجاء الأوسط,hospital,46.628078302839,24.6021572985393,POLYGON
154558588,ways_poly,,,,,,,,,,,,,,,hospital,46.7358129650201,24.6786386292705,POLYGON
668833031,ways_poly,,,,,,,,,,,,,,مجمع عيادات د.حبيبة لطب الأسنان,dentist,46.6154037668414,24.6011337057009,POLYGON
711134208,ways_poly,,,,,,,,,,,,,,مستشفى الملك فيصل التخصصي الجناح الشرقي,hospital,46.6811426582964,24.6706364009376,POLYGON
1303038587,ways_poly,,,,,,,,,,,,,,مجمع عيادات الممتاز الطبي,clinic,46.7442442839129,24.672882521705,POLYGON
1457822424,ways_poly,,,,,,,,,,,,,,مستشفى آمــاد,hospital,46.6390141396023,24.8563114538334,POLYGON
1418041287,ways_poly,,,,,,,,,,,,,,D.U.H,hospital,46.6226227323604,24.7148247213705,POLYGON
300797779,ways_poly,,,,,,,,,,,,,,KACSU's Clinic,hospital,46.6389592191924,24.7180306509749,POLYGON
636404880,ways_poly,,,,,,,,,,,,,,,clinic,46.7483155745673,24.7377718060006,POLYGON
